Filename,Age,Ethnicity,Eyes Color,Facial Hair,Gender,Glasses,Hair Color,Hair Covered,Hair Style,Smile,Visible Forehead
4660399319_45b639514b_4057_22314020@N07_1_.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
4770933904_ca32863c26_4137_25857074@N03_1_mirror.png,middle_aged,black,other,no,male,no,black,no,short_curly,no,yes
4780272746_ccd2f1bbfe_4074_46493954@N04_1_.png,kid,south_asian,brown,no,female,no,black,no,short_straight,yes,yes
4843535987_70f2e91d85_4092_40400677@N02_2_.png,adult,black,other,no,male,eyeglasses,white,no,bald,no,yes
5023499562_44b8b3bd82_4112_51144798@N06_1_.png,kid,white,brown,no,female,no,black,no,short_straight,yes,yes
4844169650_b62516141b_4153_40400677@N02_1_mirror.png,adult,black,other,no,male,eyeglasses,other,no,other,no,yes
4860451630_91ace014c8_4077_42342411@N07_1_.png,retirement,south_asian,other,thick_mustache,male,no,black,no,short_curly,no,no
5211524532_29779b87df_5089_40298827@N02_1_.png,elderly,south_asian,other,no,female,no,white,no,long_straight,no,yes
4665348001_7b068e9512_4030_43041308@N00_5_.png,middle_aged,white,blue,no,male,eyeglasses,brown,no,short_straight,yes,yes
5471207974_d8993b5f7d_5052_35068899@N03_2_.png,retirement,east_asian,brown,no,male,eyeglasses,white,no,short_straight,yes,yes
4996221689_6fc7687a8e_4108_10816734@N03_1_mirror.png,adult,black,brown,no,female,eyeglasses,other,turban,other,yes,yes
4661900355_626de416b3_4028_51035767003@N01_1_.png,early_adulthood,east_asian,brown,no,female,no,black,no,long_straight,yes,no
4862899704_6b58bddf27_4094_50506646@N04_4_mirror.png,early_adulthood,south_asian,brown,no,male,no,black,no,short_straight,no,yes
4679070740_0a015ca010_1277_11401748@N05_5_.png,senior,east_asian,brown,no,male,eyeglasses,black,no,short_straight,no,yes
5613234782_59e453821b_5070_61671418@N06_2_mirror.png,early_adulthood,black,other,no,male,no,black,no,bald,yes,yes
4688664033_70819030c8_4010_23020848@N03_14_.png,middle_aged,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5447684206_6a2b6b1aba_5180_99425225@N00_1_mirror.png,senior,east_asian,blue,no,male,no,other,cap,other,no,yes
4866020584_23d2f98fe9_4135_30353465@N07_2_mirror.png,adult,black,brown,no,male,eyeglasses,black,no,short_straight,yes,yes
6220860763_51c4ce96a3_6099_21845260@N00_2_mirror.png,middle_aged,black,brown,no,female,no,other,cap,other,no,yes
5143008916_db333a6a72_4144_50337946@N02_3_mirror.png,adult,white,other,no,male,no,black,no,short_straight,no,yes
6388983015_b3feb867b3_6109_98934188@N00_1_.png,early_adulthood,white,other,no,male,sunglasses,black,no,bald,yes,yes
5085271553_b757a53299_4103_54913341@N06_1_mirror.png,middle_aged,south_asian,brown,no,male,no,black,no,short_straight,no,yes
5058709204_5d8f2ae1ae_4132_42121221@N07_2_.png,adult,black,brown,light_goatee,male,eyeglasses,other,no,bald,no,yes
4691899495_060d49184e_4044_22195068@N04_1_.png,teenager,east_asian,brown,no,female,no,brown,no,long_straight,yes,yes
5187493708_945c782633_1298_40927340@N03_2_.png,early_adulthood,white,other,no,female,no,brown,no,long_straight,yes,yes
4847331329_909355da0c_4105_33315510@N00_2_mirror.png,early_adulthood,south_asian,brown,no,male,no,black,no,short_straight,yes,yes
4673816302_e13b7be423_4072_30821632@N02_1_.png,adult,white,other,no,female,no,brown,no,long_straight,yes,yes
4672607825_2fe16fb1d9_4035_28940507@N07_2_mirror.png,middle_aged,white,brown,no,female,no,brown,no,long_straight,yes,yes
6201391377_204e2fc0bf_6125_12228841@N00_1_mirror.png,kid,black,brown,no,male,eyeglasses,brown,no,bald,no,yes
4703550772_10ed66378b_4044_28315937@N05_1_.png,adult,east_asian,other,no,female,sunglasses,black,no,short_straight,yes,yes
4924287020_55e81d0e98_4101_53954091@N00_1_mirror.png,adult,white,brown,no,female,no,black,no,long_straight,yes,yes
5074898154_020a8d86cd_4089_48684362@N05_1_mirror.png,early_adulthood,black,other,light_mustache,male,no,other,no,bald,no,yes
5123091944_6112710d14_4091_54898541@N06_6_mirror.png,middle_aged,south_asian,other,light_beard,male,no,black,no,short_straight,yes,no
5929883238_2a570caee1_6009_22748297@N06_1_.png,adult,white,green,light_beard,male,no,brown,no,short_straight,yes,yes
4712247124_623d824286_1305_8925209@N04_1_mirror.png,middle_aged,black,other,no,male,no,black,no,short_curly,no,yes
5122563359_cb87196e6e_1333_10834716@N05_1_.png,kid,south_asian,brown,no,male,no,black,no,short_straight,no,yes
5476240628_c55c0bf6c7_5253_99425225@N00_4_mirror.png,kid,black,brown,no,male,no,black,no,short_curly,no,yes
4924304026_6f0d07e5ed_4093_53954091@N00_1_.png,adult,black,other,no,male,no,black,no,bald,no,no
4700342401_b0f9da8374_4021_27254359@N05_3_.png,early_adulthood,east_asian,brown,no,female,no,black,no,long_straight,no,yes
5184038533_1077d31b6f_1011_24929164@N06_2_mirror.png,kid,south_asian,brown,light_goatee,male,no,brown,no,short_curly,yes,no
5613232822_0ea03e5e84_5230_61671418@N06_4_mirror.png,early_adulthood,white,brown,no,male,no,brown,no,short_straight,no,yes
5012485418_f9d2fbb192_4089_31840900@N07_4_mirror.png,retirement,white,brown,no,male,eyeglasses,white,no,short_straight,yes,yes
5077929389_d56b317e83_4021_34326858@N03_1_mirror.png,teenager,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4843047319_01c0435b43_4127_51186919@N04_4_mirror.png,middle_aged,white,other,no,female,no,brown,no,other,yes,yes
5123255442_bf6d6a3c1f_1205_28107288@N07_1_.png,middle_aged,south_asian,brown,no,female,no,black,turban,long_straight,no,no
5196864280_6c59e8f1ae_4145_50517348@N05_1_mirror.png,teenager,black,brown,no,male,no,brown,no,short_straight,yes,yes
4671435736_e10b4b0447_4055_88444437@N00_1_mirror.png,early_adulthood,east_asian,brown,no,male,eyeglasses,brown,no,short_straight,yes,yes
4857403450_36fb8aa047_4100_30353465@N07_5_mirror.png,early_adulthood,black,brown,no,male,no,brown,no,short_curly,yes,yes
4663798744_7be7df41e0_4001_48744982@N07_1_mirror.png,kid,east_asian,brown,no,male,no,black,no,short_straight,no,no
5643477833_e152b69e24_5003_15153944@N00_7_.png,early_adulthood,white,brown,no,female,no,brown,no,other,yes,yes
4667784010_cf1d223ca3_4063_43070230@N03_1_mirror.png,adult,white,brown,no,male,no,blonde,no,short_straight,yes,yes
5476301098_4dfb698bcc_5260_99425225@N00_1_mirror.png,teenager,black,brown,no,female,no,brown,no,short_straight,no,yes
5551187948_3c422f399d_5301_39325837@N03_3_.png,kid,black,brown,no,male,no,black,no,short_curly,yes,yes
5991787639_2f9a579aac_6123_49151834@N03_1_.png,early_adulthood,black,brown,light_mustache,male,no,black,no,short_curly,yes,yes
4666664288_ebc06aa962_4024_7358008@N07_1_mirror.png,middle_aged,east_asian,brown,thick_goatee,male,no,other,cap,other,yes,yes
5023499562_44b8b3bd82_4112_51144798@N06_1_mirror.png,kid,white,brown,no,female,no,black,no,short_straight,yes,yes
4889540945_a15667a50e_4123_29456680@N06_2_.png,early_adulthood,white,brown,no,male,no,brown,no,short_straight,no,yes
4943903557_650c43d7a2_4097_34956641@N03_2_mirror.png,adult,white,brown,no,male,no,blonde,no,bald,no,no
4922761119_24b9b69e7e_4076_16026448@N00_2_mirror.png,kid,south_asian,brown,no,male,no,blonde,no,short_straight,yes,yes
5148335898_a319c7b6e7_1198_28107288@N07_2_.png,baby,south_asian,brown,no,female,no,black,no,short_straight,no,yes
5144699448_1db2d1eb0b_4001_52878071@N03_6_mirror.png,kid,white,green,no,female,no,blonde,no,long_curly,no,yes
4918017591_d9a1884102_4118_38005738@N08_1_mirror.png,adult,white,brown,no,female,no,brown,no,long_curly,no,yes
4684803277_ea8d666f56_1305_36281822@N08_1_.png,early_adulthood,black,brown,no,male,no,black,no,short_straight,no,yes
4685733555_e1460e19af_1279_37084395@N00_1_.png,early_adulthood,east_asian,brown,no,male,no,brown,no,short_curly,yes,yes
4695843731_24d6890d88_1292_51071311@N02_11_mirror.png,adult,east_asian,brown,no,female,eyeglasses,black,no,long_straight,no,yes
6237450985_f1c469cbac_6238_38475250@N07_2_.png,adult,white,brown,no,female,no,black,no,long_straight,yes,no
4679070740_0a015ca010_1277_11401748@N05_4_mirror.png,senior,east_asian,brown,no,male,no,black,no,short_straight,no,yes
4669086340_75f3cc1c89_4037_47798118@N00_1_.png,middle_aged,east_asian,brown,no,male,no,brown,no,short_straight,no,yes
4663660885_267b9fd05f_4042_45359908@N07_2_mirror.png,teenager,black,other,no,female,no,black,turban,long_curly,yes,yes
4667620349_580004b7c7_4003_44272053@N02_2_mirror.png,middle_aged,east_asian,brown,no,female,no,black,no,short_straight,yes,yes
4979745397_4e0914388a_4112_11985622@N04_1_mirror.png,middle_aged,south_asian,brown,no,female,no,black,no,short_straight,yes,yes
5197015498_1a764c9e1e_4129_50517348@N05_2_.png,teenager,black,brown,light_goatee,male,no,black,no,long_straight,yes,no
4690404227_28fb22c023_4024_72132261@N00_2_.png,adult,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
5868684946_05643ff4f9_5265_32094189@N03_2_mirror.png,senior,black,brown,light_goatee,male,no,black,no,short_straight,no,yes
5470819101_cc880525fa_5137_59845074@N05_3_.png,adult,black,brown,no,female,no,other,turban,other,no,yes
5056060711_dc3bed6456_4128_49045206@N03_1_mirror.png,retirement,white,brown,no,male,no,brown,no,short_straight,yes,yes
5197211548_ae61b69ca8_4152_21395682@N06_1_.png,middle_aged,south_asian,brown,thick_mustache,male,no,black,no,short_straight,yes,yes
5138076987_c320989512_1103_54154295@N04_2_.png,early_adulthood,black,brown,no,female,no,black,turban,short_curly,yes,yes
5123389790_7017685a73_4018_44825691@N08_1_.png,kid,white,other,no,male,no,brown,no,short_straight,no,yes
5039271155_508dfce8d3_4113_38098688@N05_2_mirror.png,early_adulthood,black,other,no,female,no,black,no,short_straight,no,yes
5563550590_599b681fa2_5059_72787861@N00_1_mirror.png,middle_aged,black,other,no,male,no,black,no,short_curly,yes,yes
5055822886_bc53fec54a_4110_44080101@N03_2_.png,senior,white,other,no,male,no,black,no,short_straight,yes,yes
4917906715_66b497b260_4117_34337233@N08_2_mirror.png,middle_aged,south_asian,brown,light_goatee,female,no,black,no,long_straight,yes,no
5012055514_04bf928fb9_4150_8740296@N07_2_.png,retirement,white,other,no,male,no,brown,no,short_curly,yes,yes
5963912276_d32348d801_6129_9415018@N06_1_.png,adult,east_asian,brown,no,female,eyeglasses,black,no,other,no,yes
5237432766_c7e58dc2ab_5046_17676635@N04_2_.png,teenager,south_asian,brown,light_goatee,male,no,black,no,short_curly,yes,yes
5120563111_a1576370cc_1177_28796727@N04_3_mirror.png,kid,south_asian,brown,no,male,no,black,no,short_straight,yes,no
5088509034_3dd9022b3f_4091_27573864@N02_3_mirror.png,kid,south_asian,brown,no,female,no,black,no,short_straight,yes,yes
4754584379_aa0883d8c7_4135_49944701@N07_2_.png,retirement,black,other,no,male,no,white,no,short_curly,yes,yes
4659136380_7a120a6893_4047_45418091@N00_2_.png,teenager,east_asian,brown,no,male,no,black,no,short_straight,no,yes
5992333932_f8a4323171_6124_49151834@N03_4_.png,adult,black,brown,no,male,no,black,no,bald,yes,no
4837929270_8e7ba0e2d7_4110_52487851@N02_5_.png,adult,south_asian,brown,light_mustache,male,no,black,no,short_straight,no,yes
5346562426_d6505f2c67_5245_51543289@N05_2_mirror.png,kid,black,brown,no,female,no,black,no,long_curly,yes,yes
4663163772_a1e177b61d_4043_33659895@N03_1_.png,retirement,east_asian,brown,no,male,no,black,no,short_straight,no,yes
4659275931_fb33cb18e5_1308_46862403@N07_4_.png,teenager,black,brown,no,female,no,red,no,short_straight,yes,yes
4860410354_0c22abc95d_4117_42342411@N07_1_.png,middle_aged,south_asian,brown,thick_beard,male,no,black,no,short_straight,yes,yes
5801497233_bdc0018c02_5238_85272858@N00_1_mirror.png,teenager,white,other,no,male,no,brown,no,short_straight,no,no
6344492067_bd48f5883a_6107_68328977@N08_1_.png,early_adulthood,white,brown,light_mustache,male,no,brown,no,other,yes,yes
5108265720_27b5912838_4091_55081201@N07_1_mirror.png,middle_aged,white,brown,no,male,no,brown,no,bald,no,no
5830681400_0de32b8fbd_3586_64002260@N05_4_.png,early_adulthood,black,brown,no,male,no,blonde,no,short_curly,yes,yes
5491951574_8c883c221b_5257_59598249@N08_1_.png,early_adulthood,black,brown,no,male,no,black,no,short_curly,yes,yes
4940584999_183c015f29_4095_40994485@N04_1_.png,retirement,white,other,no,male,no,white,no,short_straight,yes,yes
5186553994_609bb5d36e_4133_47487613@N03_6_.png,middle_aged,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4663102511_49c150c5f1_4018_33114893@N02_1_mirror.png,early_adulthood,east_asian,other,no,female,no,black,no,short_straight,yes,yes
4687476650_f17bb50579_4027_50944870@N03_1_mirror.png,middle_aged,black,other,no,male,no,black,no,short_curly,no,yes
5752119535_ae550fdca8_5150_55369313@N00_4_.png,teenager,black,other,no,female,no,brown,no,bald,no,yes
4665710858_0b3eaccbeb_4062_50774375@N04_1_mirror.png,early_adulthood,east_asian,brown,no,female,no,brown,no,long_straight,yes,no
4665611593_10f17aeef8_4040_50799564@N06_1_mirror.png,early_adulthood,white,brown,no,female,no,blonde,no,short_straight,yes,yes
4706188158_4b5e556687_4009_25003365@N04_2_.png,early_adulthood,south_asian,brown,no,female,no,black,turban,long_curly,no,yes
4771709895_41ef7bd871_4116_50423352@N02_1_.png,adult,black,brown,no,female,no,black,no,long_curly,yes,yes
4702921913_abc06195ae_4006_28315937@N05_2_.png,adult,east_asian,brown,no,female,no,black,no,long_curly,yes,yes
4862915721_98e89a2b65_4122_42342411@N07_1_.png,kid,south_asian,brown,no,male,no,black,no,short_straight,yes,yes
5045264684_6d82b0d574_4151_63946635@N00_4_.png,early_adulthood,black,brown,no,female,no,black,turban,short_curly,yes,yes
5122541606_b5607af8f0_1310_27573864@N02_1_.png,elderly,south_asian,other,light_beard,male,no,other,no,other,yes,yes
4856592317_47fde2b1af_4096_35907501@N04_5_mirror.png,teenager,south_asian,brown,no,male,no,black,cap,short_straight,no,yes
4743044378_6b414d53bf_4137_8592579@N08_1_mirror.png,teenager,south_asian,brown,no,male,no,black,no,short_straight,no,yes
6143232015_698a9347b3_6078_67467774@N02_1_.png,early_adulthood,white,brown,no,male,no,brown,no,short_straight,yes,yes
4733091093_c5ae13c379_1132_41430654@N06_3_mirror.png,kid,black,brown,no,male,no,other,helmet,other,no,yes
4975367264_d3c9ba970e_4128_48037349@N07_1_mirror.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4665908034_82dd21de7e_4018_43041308@N00_1_.png,adult,white,brown,light_beard,male,no,black,no,short_straight,yes,yes
4834523805_07ba172e66_4129_47326183@N07_1_mirror.png,retirement,white,other,no,male,no,white,no,short_straight,no,yes
4932705033_cb11931d84_4077_46869333@N00_1_.png,early_adulthood,white,other,light_beard,male,eyeglasses,black,no,short_straight,no,yes
5085271551_6a4e1a918c_4086_54913341@N06_3_.png,middle_aged,south_asian,other,no,male,no,brown,no,short_straight,no,yes
4656902595_8ed50c4013_4025_49545735@N05_1_mirror.png,middle_aged,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
4666130543_a3ce8cd3c1_4064_7358008@N07_2_.png,senior,east_asian,brown,no,female,no,brown,no,short_straight,yes,yes
4863001563_ce557b0620_4119_42342411@N07_1_.png,middle_aged,south_asian,brown,no,female,no,other,turban,other,yes,yes
4862789027_ab230f234e_4121_42342411@N07_1_.png,kid,south_asian,other,no,female,no,black,no,short_straight,yes,no
5160610242_61bc41567a_4130_55409210@N07_1_mirror.png,early_adulthood,south_asian,brown,no,male,no,black,no,short_curly,yes,yes
4658513111_002fe6b069_4041_45418091@N00_1_mirror.png,adult,east_asian,brown,no,female,no,brown,no,long_straight,yes,no
4671435736_e10b4b0447_4055_88444437@N00_2_mirror.png,retirement,east_asian,brown,no,male,eyeglasses,white,no,short_straight,yes,yes
5612652381_101a9e4254_5184_61671418@N06_1_.png,teenager,black,other,no,female,no,black,no,short_straight,no,yes
5009107809_f1bd3bb953_4153_51715603@N08_6_.png,adult,black,other,no,male,no,brown,no,short_curly,no,yes
4685742845_365be37110_4024_37084395@N00_1_.png,early_adulthood,east_asian,blue,no,female,no,black,no,other,yes,yes
5553321792_18d33069d7_5132_8485582@N07_1_.png,early_adulthood,black,brown,no,female,no,black,no,short_curly,yes,yes
5238654212_c0ccddc8fe_5048_47982852@N00_2_mirror.png,adult,south_asian,other,light_mustache,male,no,black,no,short_straight,no,yes
4720530109_2252e066b1_1236_48477408@N06_3_.png,middle_aged,black,other,no,female,no,other,turban,other,no,yes
5927139699_e53bec0d91_6027_11555596@N02_3_mirror.png,adult,black,brown,no,female,no,red,turban,short_straight,yes,no
4658334999_b4e2009d07_4026_81788993@N00_1_.png,teenager,east_asian,blue,no,male,no,black,no,short_curly,yes,yes
5197383888_569dc7ec8a_4129_50517348@N05_1_.png,kid,black,other,light_mustache,female,no,brown,no,short_curly,yes,yes
4955023750_d077825567_4139_19436191@N08_5_mirror.png,kid,south_asian,brown,no,male,no,black,no,short_straight,no,yes
4665759476_4bcdec8af8_4020_50774375@N04_2_.png,middle_aged,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
5078259778_6082e83b0a_4127_54809689@N07_2_mirror.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4857434466_349a0b6d04_4137_30353465@N07_2_.png,early_adulthood,black,blue,thick_mustache,female,no,black,no,short_curly,yes,yes
5183086748_aed3141bf9_1270_35703177@N00_1_.png,senior,black,brown,no,male,no,black,no,short_curly,no,yes
4927184623_7369692cd4_4096_38287549@N06_1_mirror.png,kid,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
4801040885_48ab64cb7b_4115_47613732@N02_3_mirror.png,teenager,black,brown,no,female,no,black,no,long_straight,no,yes
4704838993_e181bde36b_4016_22234950@N04_1_.png,kid,east_asian,brown,no,male,no,black,no,short_straight,yes,yes
5138923137_133c825739_4054_36196762@N04_1_.png,adult,black,brown,no,male,no,black,no,long_straight,yes,yes
5568443631_d181a33c01_5171_24164132@N05_1_.png,early_adulthood,black,brown,light_goatee,male,no,black,no,short_curly,yes,yes
4927309715_91a0a5b1a4_4120_52035038@N03_1_mirror.png,early_adulthood,south_asian,other,no,female,no,black,no,long_straight,no,no
4678785365_dc83e6fbd4_4031_34187906@N04_2_mirror.png,adult,east_asian,brown,no,female,no,black,no,long_straight,yes,yes
4837541412_02190abc9a_4105_30550067@N06_1_mirror.png,senior,south_asian,brown,no,female,no,other,turban,other,no,yes
5489757180_d55bed7d0b_5014_32109916@N02_1_mirror.png,early_adulthood,black,brown,no,female,no,other,turban,other,no,yes
5612657089_83363e3b80_5303_61671418@N06_1_.png,adult,black,other,no,female,eyeglasses,black,no,short_curly,yes,yes
5016672246_314e348e48_4084_22628741@N02_1_mirror.png,teenager,black,brown,no,male,no,black,no,short_curly,yes,yes
4835733624_14d8c9defa_4154_45031007@N07_1_.png,early_adulthood,white,green,no,male,no,other,cap,other,no,no
5099346559_886dfaf837_1101_44872377@N08_7_.png,teenager,white,other,no,female,no,brown,no,long_curly,yes,yes
5082470880_ca2ce69e86_4030_45635455@N04_1_mirror.png,teenager,south_asian,other,no,male,no,black,no,short_straight,no,yes
5166454138_c96c63ef2c_1230_30659993@N02_1_mirror.png,elderly,south_asian,brown,no,female,no,black,no,other,no,yes
5379748551_e74f08d42d_5050_91233310@N00_6_mirror.png,kid,black,other,no,male,no,black,no,bald,no,yes
4888091187_88e3ae9f96_4139_45031007@N07_1_.png,early_adulthood,white,blue,no,male,no,brown,no,short_straight,yes,yes
5962761771_dc617e774e_6144_51140642@N07_2_.png,early_adulthood,black,other,no,female,no,other,turban,other,yes,yes
5196471205_4509d91cc0_5122_50517348@N05_1_mirror.png,early_adulthood,black,blue,no,female,no,black,no,short_curly,yes,yes
5274966297_615b53e0db_5049_16883154@N00_2_.png,middle_aged,black,other,no,male,sunglasses,black,no,short_curly,yes,yes
5613234060_dcd78ea8a7_5309_61671418@N06_4_.png,middle_aged,black,other,no,male,no,black,no,short_curly,no,yes
4680883858_d01e23cc2e_1295_50516901@N07_1_mirror.png,teenager,east_asian,brown,no,male,no,brown,no,short_straight,yes,yes
5613234606_f639aecaf8_5065_61671418@N06_8_mirror.png,early_adulthood,black,brown,no,female,no,black,no,long_straight,yes,yes
4662652071_ec2c88e102_4022_99781113@N00_1_mirror.png,middle_aged,east_asian,brown,no,female,no,black,turban,other,no,yes
4983317691_d44fe916c9_4149_37585279@N03_1_mirror.png,middle_aged,white,brown,no,male,no,other,cap,other,no,no
5223636552_5d3245ecf9_4127_37481273@N04_3_mirror.png,middle_aged,black,brown,no,male,no,blonde,no,bald,no,yes
4862553941_2ba9013fce_4118_30353465@N07_2_mirror.png,senior,black,brown,no,female,eyeglasses,brown,no,long_curly,yes,yes
5210346596_5d5cf6452a_5249_24929164@N06_1_mirror.png,early_adulthood,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
5014077694_c3b61c41cf_4125_37237915@N02_3_.png,senior,white,brown,no,female,no,brown,no,long_straight,yes,yes
4667783496_55a4318f2c_1299_43397645@N06_1_mirror.png,middle_aged,white,brown,no,male,no,other,cap,other,yes,yes
5567786067_822f283daf_5106_61116936@N03_2_mirror.png,retirement,black,brown,no,female,no,other,turban,other,no,no
5574626481_3f556d42e6_5020_42879061@N00_2_mirror.png,baby,black,brown,no,female,no,red,no,other,no,yes
4980975282_df94718367_4083_22841865@N05_1_.png,early_adulthood,white,brown,no,male,no,brown,cap,bald,no,no
6123843810_a9d3dedf09_6205_62964266@N06_1_mirror.png,early_adulthood,black,blue,thick_goatee,female,no,brown,no,other,yes,yes
4752347304_41fdc94932_4098_94902018@N00_1_mirror.png,elderly,south_asian,brown,no,female,no,black,no,other,yes,yes
6085075096_fcd54e7ccf_6085_65739810@N03_1_mirror.png,senior,white,other,no,female,no,blonde,no,short_straight,yes,yes
5578438484_584f7546ec_5147_37933312@N04_2_.png,adult,black,brown,no,female,no,brown,no,long_straight,no,yes
5643477833_e152b69e24_5003_15153944@N00_1_.png,early_adulthood,white,other,no,female,no,brown,no,short_straight,yes,yes
5761474729_f5e2d4bb09_5027_39359649@N02_3_.png,elderly,white,brown,no,female,no,brown,no,short_straight,yes,no
5118793143_82b12810fe_4148_21855797@N00_1_.png,adult,south_asian,brown,no,female,no,black,no,short_straight,yes,no
5613232450_5cd929e93f_5143_61671418@N06_4_mirror.png,early_adulthood,black,other,no,female,no,black,no,long_curly,yes,yes
5600701486_1b1d8c91a1_5030_23365488@N02_1_mirror.png,senior,black,brown,no,male,eyeglasses,black,no,short_curly,no,yes
5286622703_82841d04e7_5046_54438732@N05_2_.png,early_adulthood,black,brown,no,male,no,black,no,short_straight,yes,yes
5928495421_a59fd13f3a_6022_11555596@N02_2_mirror.png,middle_aged,white,brown,no,female,no,black,no,short_straight,no,yes
6339215359_d191271c9c_6117_61545321@N06_1_.png,teenager,black,other,no,male,eyeglasses,black,no,short_curly,yes,yes
4801043281_7b938f958d_4101_47613732@N02_4_mirror.png,teenager,black,brown,no,female,no,other,no,long_straight,no,yes
4684667918_a647ae2860_4032_45280621@N05_1_.png,middle_aged,east_asian,blue,no,female,no,black,no,long_straight,yes,yes
4927935424_58eba06644_4138_52035038@N03_3_mirror.png,kid,south_asian,brown,no,male,no,black,no,short_straight,no,yes
4673374291_e27402ed73_4001_21088946@N02_1_mirror.png,early_adulthood,south_asian,other,no,male,no,black,no,short_straight,yes,no
4754542512_fee7b56844_4123_24948101@N08_1_.png,teenager,south_asian,brown,no,female,no,black,no,long_straight,yes,yes
5167993859_dbd2dc0dd2_4001_37913760@N03_9_.png,teenager,south_asian,blue,no,female,no,black,turban,short_straight,no,yes
5557262661_d5f9788ff7_5015_37933312@N04_3_mirror.png,teenager,black,blue,no,male,no,blonde,no,short_curly,yes,yes
4767577208_c0444b894b_4117_51804194@N06_2_.png,teenager,south_asian,brown,light_goatee,male,no,brown,no,short_curly,yes,no
4801673508_e78151c5f2_4134_47613732@N02_5_mirror.png,early_adulthood,black,brown,no,female,no,blonde,no,long_straight,no,no
4664976141_88b1cc20de_4072_50774375@N04_1_.png,early_adulthood,east_asian,brown,no,female,no,black,no,long_straight,no,no
5044634552_3be2c8a46c_4145_29456680@N06_2_mirror.png,retirement,white,brown,no,female,no,white,no,bald,yes,yes
6059946508_f749d34ab5_6070_39325837@N03_1_mirror.png,kid,black,brown,no,male,no,black,no,short_straight,no,yes
4868496302_c7d3e177df_4136_62958430@N00_1_.png,middle_aged,white,brown,light_mustache,male,no,black,no,other,no,yes
5839735505_1917e298e9_5074_54804686@N04_3_.png,early_adulthood,black,brown,no,male,no,black,no,bald,no,yes
5687631392_70ccbac20d_5286_26366268@N05_3_mirror.png,kid,black,other,no,male,no,other,no,bald,no,yes
4857887493_4db98c6200_4117_30353465@N07_1_mirror.png,middle_aged,black,brown,light_goatee,male,eyeglasses,black,no,short_straight,no,yes
4863220348_ef7b5aa015_4142_42342411@N07_3_.png,kid,south_asian,blue,no,female,no,brown,no,short_straight,yes,yes
5165359129_665dfd07b8_4028_56693032@N00_2_mirror.png,early_adulthood,south_asian,brown,light_mustache,male,no,black,no,short_straight,yes,yes
5612652067_b8fa972369_5222_61671418@N06_4_mirror.png,middle_aged,black,brown,no,female,no,black,no,short_curly,yes,yes
4960492762_a081e3bfd0_4111_34956641@N03_1_.png,senior,white,brown,no,male,eyeglasses,brown,no,short_straight,no,yes
4698939787_b4e6fa49e8_1301_50571886@N06_1_.png,early_adulthood,east_asian,other,light_goatee,male,no,black,no,short_straight,yes,yes
4660898719_f63f8488e7_1267_12227898@N03_1_mirror.png,middle_aged,white,brown,no,male,no,brown,no,short_curly,yes,yes
4916069430_c42c7ed654_4119_60704112@N00_3_.png,teenager,south_asian,brown,no,female,no,black,no,short_curly,yes,yes
5887875035_b8bfda070b_6046_57424551@N06_4_.png,kid,black,brown,no,male,no,black,no,short_curly,no,yes
5634228172_5fd72fc733_5141_61930508@N04_2_mirror.png,teenager,black,brown,no,male,no,black,no,short_curly,yes,yes
5551187948_3c422f399d_5301_39325837@N03_1_mirror.png,kid,black,brown,no,male,no,black,no,bald,no,yes
5075455010_68f9b81207_4126_10393857@N03_2_mirror.png,middle_aged,white,blue,no,female,no,brown,no,long_straight,yes,no
5218487253_695fa68eac_5282_56302856@N06_1_.png,adult,black,other,no,male,no,other,no,bald,no,yes
5196303129_91218ddc92_4108_50517348@N05_4_mirror.png,kid,black,brown,no,male,no,black,no,short_curly,no,yes
4672919687_5f282022f5_4047_15683548@N02_1_.png,senior,east_asian,other,light_beard,male,eyeglasses,black,no,short_straight,no,yes
4658680291_a8283bddf8_4036_49668422@N03_1_.png,middle_aged,black,other,no,male,no,black,no,short_curly,no,yes
4809485919_ae88245465_4120_38005738@N08_4_.png,early_adulthood,black,brown,no,male,no,black,no,short_straight,no,yes
5185603818_c425743e7a_1302_47430811@N05_1_mirror.png,teenager,black,brown,no,male,no,black,no,short_curly,no,yes
5126010022_1a549b8d9f_1258_55009523@N08_1_mirror.png,middle_aged,white,other,no,male,no,other,turban,other,no,no
4692633535_68bb0dcde3_4057_51004170@N07_1_.png,adult,black,brown,no,male,no,black,no,short_straight,no,yes
4998475191_9024a218e9_4154_30237548@N04_1_mirror.png,retirement,white,other,no,male,no,white,no,bald,yes,yes
5196862850_a0d634e1dc_4153_50517348@N05_1_mirror.png,kid,black,green,no,female,no,black,no,short_curly,no,yes
